PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,dPy_dV,Mode_Locked,S1_MLd
221,35,4.333333333,0.68627451,66,36,0.2941,0.1305,2,-10,0,#N/A
221,36,4.333333333,0.705882353,75,42,0.2821,-0.012,9,6,0,#N/A
221,37,4.333333333,0.725490196,66,36,0.2941,0.012,-9,-6,0,#N/A
221,38,4.333333333,0.745098039,74,39,0.3097,0.0156,8,3,0,#N/A
221,39,4.333333333,0.764705882,80,36,0.3793,0.0696,6,-3,0,#N/A
221,40,4.333333333,0.784313725,86,30,0.4828,0.1035,6,-6,0,#N/A
221,41,4.333333333,0.803921569,74,40,0.2982,-0.1846,-12,10,0,#N/A
221,42,4.333333333,0.823529412,71,34,0.3524,0.0542,-3,-6,0,#N/A
221,43,4.333333333,0.843137255,79,36,0.3739,0.0215,8,2,0,#N/A
221,44,4.333333333,0.862745098,68,32,0.36,-0.0139,-11,-4,0,#N/A
221,45,4.333333333,0.882352941,88,37,0.408,0.048,20,5,0,#N/A
221,46,4.333333333,0.901960784,69,34,0.3398,-0.0682,-19,-3,0,#N/A
221,47,4.333333333,0.921568627,70,42,0.25,-0.0898,1,8,0,#N/A
221,48,4.333333333,0.941176471,60,39,0.2121,-0.0379,-10,-3,0,#N/A
221,49,4.333333333,0.960784314,63,42,0.2,-0.0121,3,3,0,#N/A
221,50,4.333333333,0.980392157,58,43,0.1485,-0.0515,-5,1,0,#N/A
221,51,4.333333333,1,69,53,0.1311,-0.0174,11,10,0,#N/A
221,52,4.333333333,1.019607843,43,51,-0.0851,-0.2162,-26,-2,0,#N/A
221,53,4.333333333,1.039215686,40,57,-0.1753,-0.0902,-3,6,0,#N/A
221,54,4.333333333,1.058823529,38,56,-0.1915,-0.0162,-2,-1,0,#N/A
221,55,4.333333333,1.078431373,38,65,-0.2621,-0.0706,0,9,0,#N/A
221,56,4.333333333,1.098039216,16,73,-0.6404,-0.3783,-22,8,0,#N/A
221,57,4.333333333,1.117647059,29,70,-0.4141,0.2263,13,-3,0,#N/A
221,58,4.333333333,1.137254902,26,67,-0.4409,-0.0268,-3,-3,0,#N/A
221,59,4.333333333,1.156862745,22,71,-0.5269,-0.086,-4,4,0,#N/A
221,60,4.333333333,1.176470588,19,74,-0.5914,-0.0645,-3,3,0,#N/A
221,61,4.333333333,1.196078431,9,83,-0.8043,-0.2129,-10,9,0,#N/A
221,62,4.333333333,1.215686275,11,85,-0.7708,0.0335,2,2,0,#N/A
221,63,4.333333333,1.235294118,4,82,-0.907,-0.1362,-7,-3,0,#N/A
221,64,4.333333333,1.254901961,0,86,-1,-0.093,-4,4,0,#N/A
221,65,4.333333333,1.274509804,5,87,-0.8913,0.1087,5,1,0,#N/A
221,66,4.333333333,1.294117647,0,83,-1,-0.1087,-5,-4,0,#N/A
221,67,4.333333333,1.31372549,1,79,-0.975,0.025,1,-4,0,#N/A
221,68,4.333333333,1.333333333,7,71,-0.8205,0.1545,6,-8,0,#N/A
221,69,4.333333333,1.352941176,16,52,-0.5294,0.2911,9,-19,0,#N/A
221,70,4.333333333,1.37254902,39,32,0.0986,0.628,23,-20,1,0.0986
221,71,4.333333333,1.392156863,33,24,0.1579,0.0593,-6,-8,1,0.1579
221,72,4.333333333,1.411764706,47,37,0.119,-0.0389,14,13,1,0.119
221,73,4.333333333,1.431372549,30,36,-0.0909,-0.2099,-17,-1,0,#N/A
221,74,4.333333333,1.450980392,38,40,-0.0256,0.0653,8,4,0,#N/A
221,75,4.333333333,1.470588235,29,57,-0.3256,-0.3,-9,17,0,#N/A
221,76,4.333333333,1.490196078,21,66,-0.5172,-0.1916,-8,9,0,#N/A
221,77,4.333333333,1.509803922,33,57,-0.2667,0.2505,12,-9,0,#N/A
221,78,4.333333333,1.529411765,19,67,-0.5581,-0.2914,-14,10,0,#N/A
221,79,4.333333333,1.549019608,30,62,-0.3478,0.2103,11,-5,0,#N/A
221,80,4.333333333,1.568627451,32,55,-0.2644,0.0834,2,-7,0,#N/A
221,81,4.333333333,1.588235294,35,60,-0.2632,0.0012,3,5,0,#N/A
221,82,4.333333333,1.607843137,39,49,-0.1136,0.1496,4,-11,0,#N/A
221,83,4.333333333,1.62745098,45,49,-0.0426,0.071,6,0,0,#N/A
221,84,4.333333333,1.647058824,51,58,-0.0642,-0.0216,6,9,0,#N/A
221,85,4.333333333,1.666666667,60,42,0.1765,0.2407,9,-16,0,#N/A
221,86,4.333333333,1.68627451,49,50,-0.0101,-0.1866,-11,8,0,#N/A
221,87,4.333333333,1.705882353,69,37,0.3019,0.312,20,-13,0,#N/A
221,88,4.333333333,1.725490196,64,42,0.2075,-0.0944,-5,5,0,#N/A
221,89,4.333333333,1.745098039,69,31,0.38,0.1725,5,-11,0,#N/A
221,90,4.333333333,1.764705882,66,35,0.3069,-0.0731,-3,4,0,#N/A
221,91,4.333333333,1.784313725,70,32,0.3725,0.0656,4,-3,0,#N/A
221,92,4.333333333,1.803921569,79,32,0.4234,0.0509,9,0,0,#N/A
221,93,4.333333333,1.823529412,79,32,0.4234,0,0,0,0,#N/A
221,94,4.333333333,1.843137255,79,33,0.4107,-0.0127,0,1,0,#N/A
221,95,4.333333333,1.862745098,84,27,0.5135,0.1028,5,-6,0,#N/A
221,96,4.333333333,1.882352941,75,13,0.7045,0.191,-9,-14,0,#N/A
221,97,4.333333333,1.901960784,71,30,0.4059,-0.2986,-4,17,0,#N/A
221,98,4.333333333,1.921568627,69,37,0.3019,-0.104,-2,7,0,#N/A
221,99,4.333333333,1.941176471,71,35,0.3396,0.0377,2,-2,0,#N/A
221,100,4.333333333,1.960784314,74,33,0.3832,0.0436,3,-2,0,#N/A
221,101,4.333333333,1.980392157,67,36,0.301,-0.0822,-7,3,0,#N/A
221,102,4.333333333,2,64,46,0.1636,-0.1374,-3,10,0,#N/A
221,103,4.333333333,2.019607843,57,50,0.0654,-0.0982,-7,4,0,#N/A
221,104,4.333333333,2.039215686,51,49,0.02,-0.0454,-6,-1,0,#N/A
221,105,4.333333333,2.058823529,56,53,0.0275,0.0075,5,4,0,#N/A
221,106,4.333333333,2.078431373,51,54,-0.0286,-0.0561,-5,1,0,#N/A
221,107,4.333333333,2.098039216,42,48,-0.0667,-0.0381,-9,-6,0,#N/A
221,108,4.333333333,2.117647059,37,58,-0.2211,-0.1544,-5,10,0,#N/A
221,109,4.333333333,2.137254902,35,65,-0.3,-0.0789,-2,7,0,#N/A
221,110,4.333333333,2.156862745,26,61,-0.4023,-0.1023,-9,-4,0,#N/A
221,111,4.333333333,2.176470588,24,70,-0.4894,-0.0871,-2,9,0,#N/A
221,112,4.333333333,2.196078431,22,74,-0.5417,-0.0523,-2,4,0,#N/A
221,113,4.333333333,2.215686275,12,80,-0.7391,-0.1974,-10,6,0,#N/A
221,114,4.333333333,2.235294118,12,76,-0.7273,0.0118,0,-4,0,#N/A
221,115,4.333333333,2.254901961,17,89,-0.6792,0.0481,5,13,0,#N/A
221,116,4.333333333,2.274509804,16,80,-0.6667,0.0125,-1,-9,0,#N/A
221,117,4.333333333,2.294117647,8,79,-0.8161,-0.1494,-8,-1,0,#N/A
221,118,4.333333333,2.31372549,5,84,-0.8876,-0.0715,-3,5,0,#N/A
221,119,4.333333333,2.333333333,3,79,-0.9268,-0.0392,-2,-5,0,#N/A
221,120,4.333333333,2.352941176,2,83,-0.9529,-0.0261,-1,4,0,#N/A
221,121,4.333333333,2.37254902,3,83,-0.9302,0.0227,1,0,0,#N/A
221,122,4.333333333,2.392156863,2,80,-0.9512,-0.021,-1,-3,0,#N/A
221,123,4.333333333,2.411764706,32,50,-0.2195,0.7317,30,-30,0,#N/A
221,124,4.333333333,2.431372549,31,36,-0.0746,0.1449,-1,-14,0,#N/A
221,125,4.333333333,2.450980392,36,37,-0.0137,0.0609,5,1,1,-0.0137
221,126,4.333333333,2.470588235,42,46,-0.0455,-0.0318,6,9,1,-0.0455
221,127,4.333333333,2.490196078,37,44,-0.0864,-0.0409,-5,-2,0,#N/A
221,128,4.333333333,2.509803922,29,56,-0.3176,-0.2312,-8,12,0,#N/A
221,129,4.333333333,2.529411765,21,66,-0.5172,-0.1996,-8,10,0,#N/A
221,130,4.333333333,2.549019608,23,55,-0.4103,0.1069,2,-11,0,#N/A
221,131,4.333333333,2.568627451,29,63,-0.3696,0.0407,6,8,0,#N/A
221,132,4.333333333,2.588235294,27,67,-0.4255,-0.0559,-2,4,0,#N/A
221,133,4.333333333,2.607843137,32,60,-0.3043,0.1212,5,-7,0,#N/A
221,134,4.333333333,2.62745098,43,63,-0.1887,0.1156,11,3,0,#N/A
221,135,4.333333333,2.647058824,38,56,-0.1915,-0.0028,-5,-7,0,#N/A
221,136,4.333333333,2.666666667,46,58,-0.1154,0.0761,8,2,0,#N/A
221,137,4.333333333,2.68627451,50,46,0.0417,0.1571,4,-12,0,#N/A
221,138,4.333333333,2.705882353,56,51,0.0467,0.005,6,5,0,#N/A
221,139,4.333333333,2.725490196,53,48,0.0495,0.0028,-3,-3,0,#N/A
221,140,4.333333333,2.745098039,57,37,0.2128,0.1633,4,-11,0,#N/A
221,141,4.333333333,2.764705882,67,43,0.2182,0.0054,10,6,0,#N/A
221,142,4.333333333,2.784313725,68,43,0.2252,0.007,1,0,0,#N/A
221,143,4.333333333,2.803921569,67,34,0.3267,0.1015,-1,-9,0,#N/A
221,144,4.333333333,2.823529412,74,41,0.287,-0.0397,7,7,0,#N/A
221,145,4.333333333,2.843137255,77,35,0.375,0.088,3,-6,0,#N/A
221,146,4.333333333,2.862745098,74,33,0.3832,0.0082,-3,-2,0,#N/A
221,147,4.333333333,2.882352941,76,26,0.4902,0.107,2,-7,0,#N/A
221,148,4.333333333,2.901960784,82,40,0.3443,-0.1459,6,14,0,#N/A
221,149,4.333333333,2.921568627,69,25,0.4681,0.1238,-13,-15,0,#N/A
221,150,4.333333333,2.941176471,62,37,0.2525,-0.2156,-7,12,0,#N/A
221,151,4.333333333,2.960784314,74,38,0.3214,0.0689,12,1,0,#N/A
221,152,4.333333333,2.980392157,76,38,0.3333,0.0119,2,0,0,#N/A
221,153,4.333333333,3,68,33,0.3465,0.0132,-8,-5,0,#N/A
221,154,4.333333333,3.019607843,65,41,0.2264,-0.1201,-3,8,0,#N/A
221,155,4.333333333,3.039215686,67,45,0.1964,-0.03,2,4,0,#N/A
221,156,4.333333333,3.058823529,56,43,0.1313,-0.0651,-11,-2,0,#N/A
221,157,4.333333333,3.078431373,59,48,0.1028,-0.0285,3,5,0,#N/A
221,158,4.333333333,3.098039216,57,41,0.1633,0.0605,-2,-7,0,#N/A
221,159,4.333333333,3.117647059,48,50,-0.0204,-0.1837,-9,9,0,#N/A
221,160,4.333333333,3.137254902,46,55,-0.0891,-0.0687,-2,5,0,#N/A
221,161,4.333333333,3.156862745,30,61,-0.3407,-0.2516,-16,6,0,#N/A
221,162,4.333333333,3.176470588,32,56,-0.2727,0.068,2,-5,0,#N/A
221,163,4.333333333,3.196078431,27,50,-0.2987,-0.026,-5,-6,0,#N/A
221,164,4.333333333,3.215686275,22,72,-0.5319,-0.2332,-5,22,0,#N/A
221,165,4.333333333,3.235294118,23,66,-0.4831,0.0488,1,-6,0,#N/A
221,166,4.333333333,3.254901961,18,75,-0.6129,-0.1298,-5,9,0,#N/A
221,167,4.333333333,3.274509804,17,78,-0.6421,-0.0292,-1,3,0,#N/A
221,168,4.333333333,3.294117647,4,76,-0.9,-0.2579,-13,-2,0,#N/A
221,169,4.333333333,3.31372549,8,82,-0.8222,0.0778,4,6,0,#N/A
221,170,4.333333333,3.333333333,9,84,-0.8065,0.0157,1,2,0,#N/A
221,171,4.333333333,3.352941176,4,79,-0.9036,-0.0971,-5,-5,0,#N/A
221,172,4.333333333,3.37254902,0,83,-1,-0.0964,-4,4,0,#N/A
221,173,4.333333333,3.392156863,3,85,-0.9318,0.0682,3,2,0,#N/A
221,174,4.333333333,3.411764706,0,86,-1,-0.0682,-3,1,0,#N/A
221,175,4.333333333,3.431372549,3,90,-0.9355,0.0645,3,4,0,#N/A
221,176,4.333333333,3.450980392,12,69,-0.7037,0.2318,9,-21,0,#N/A
221,177,4.333333333,3.470588235,38,39,-0.013,0.6907,26,-30,1,-0.013
221,178,4.333333333,3.490196078,37,43,-0.075,-0.062,-1,4,1,-0.075
221,179,4.333333333,3.509803922,33,58,-0.2747,-0.1997,-4,15,0,#N/A
221,180,4.333333333,3.529411765,36,44,-0.1,0.1747,3,-14,0,#N/A
221,181,4.333333333,3.549019608,30,53,-0.2771,-0.1771,-6,9,0,#N/A
221,182,4.333333333,3.568627451,23,59,-0.439,-0.1619,-7,6,0,#N/A
221,183,4.333333333,3.588235294,36,57,-0.2258,0.2132,13,-2,0,#N/A
221,184,4.333333333,3.607843137,28,69,-0.4227,-0.1969,-8,12,0,#N/A
221,185,4.333333333,3.62745098,28,56,-0.3333,0.0894,0,-13,0,#N/A
221,186,4.333333333,3.647058824,31,63,-0.3404,-0.0071,3,7,0,#N/A
221,187,4.333333333,3.666666667,41,73,-0.2807,0.0597,10,10,0,#N/A
221,188,4.333333333,3.68627451,36,52,-0.1818,0.0989,-5,-21,0,#N/A
221,189,4.333333333,3.705882353,46,61,-0.1402,0.0416,10,9,0,#N/A
221,190,4.333333333,3.725490196,40,47,-0.0805,0.0597,-6,-14,0,#N/A
221,191,4.333333333,3.745098039,47,42,0.0562,0.1367,7,-5,0,#N/A
221,192,4.333333333,3.764705882,60,48,0.1111,0.0549,13,6,0,#N/A
221,193,4.333333333,3.784313725,58,48,0.0943,-0.0168,-2,0,0,#N/A
221,194,4.333333333,3.803921569,61,47,0.1296,0.0353,3,-1,0,#N/A
221,195,4.333333333,3.823529412,60,34,0.2766,0.147,-1,-13,0,#N/A
221,196,4.333333333,3.843137255,73,38,0.3153,0.0387,13,4,0,#N/A
221,197,4.333333333,3.862745098,63,36,0.2727,-0.0426,-10,-2,0,#N/A
221,198,4.333333333,3.882352941,72,33,0.3714,0.0987,9,-3,0,#N/A
221,199,4.333333333,3.901960784,74,37,0.3333,-0.0381,2,4,0,#N/A
221,200,4.333333333,3.921568627,80,32,0.4286,0.0953,6,-5,0,#N/A
221,201,4.333333333,3.941176471,80,33,0.4159,-0.0127,0,1,0,#N/A
221,202,4.333333333,3.960784314,78,44,0.2787,-0.1372,-2,11,0,#N/A
221,203,4.333333333,3.980392157,77,29,0.4528,0.1741,-1,-15,0,#N/A
221,204,4.333333333,4,77,38,0.3391,-0.1137,0,9,0,#N/A
221,205,4.333333333,4.019607843,77,34,0.3874,0.0483,0,-4,0,#N/A
221,206,4.333333333,4.039215686,72,33,0.3714,-0.016,-5,-1,0,#N/A
221,207,4.333333333,4.058823529,76,32,0.4074,0.036,4,-1,0,#N/A
221,208,4.333333333,4.078431373,70,34,0.3462,-0.0612,-6,2,0,#N/A
221,209,4.333333333,4.098039216,71,35,0.3396,-0.0066,1,1,0,#N/A
221,210,4.333333333,4.117647059,68,48,0.1724,-0.1672,-3,13,0,#N/A
221,211,4.333333333,4.137254902,53,47,0.06,-0.1124,-15,-1,0,#N/A
221,212,4.333333333,4.156862745,54,48,0.0588,-0.0012,1,1,0,#N/A
221,213,4.333333333,4.176470588,50,59,-0.0826,-0.1414,-4,11,0,#N/A
221,214,4.333333333,4.196078431,50,56,-0.0566,0.026,0,-3,0,#N/A
221,215,4.333333333,4.215686275,50,65,-0.1304,-0.0738,0,9,0,#N/A
221,216,4.333333333,4.235294118,34,64,-0.3061,-0.1757,-16,-1,0,#N/A
221,217,4.333333333,4.254901961,32,64,-0.3333,-0.0272,-2,0,0,#N/A
221,218,4.333333333,4.274509804,34,63,-0.299,0.0343,2,-1,0,#N/A
221,219,4.333333333,4.294117647,24,78,-0.5294,-0.2304,-10,15,0,#N/A
221,220,4.333333333,4.31372549,18,75,-0.6129,-0.0835,-6,-3,0,#N/A
221,221,4.333333333,4.333333333,13,72,-0.6941,-0.0812,-5,-3,0,#N/A
221,222,4.333333333,4.352941176,19,86,-0.6381,0.056,6,14,0,#N/A
221,223,4.333333333,4.37254902,14,82,-0.7083,-0.0702,-5,-4,0,#N/A
221,224,4.333333333,4.392156863,13,83,-0.7292,-0.0209,-1,1,0,#N/A
221,225,4.333333333,4.411764706,12,90,-0.7647,-0.0355,-1,7,0,#N/A
221,226,4.333333333,4.431372549,11,86,-0.7732,-0.0085,-1,-4,0,#N/A
221,227,4.333333333,4.450980392,6,85,-0.8681,-0.0949,-5,-1,0,#N/A
221,228,4.333333333,4.470588235,6,77,-0.8554,0.0127,0,-8,0,#N/A
221,229,4.333333333,4.490196078,2,79,-0.9506,-0.0952,-4,2,0,#N/A
221,230,4.333333333,4.509803922,0,83,-1,-0.0494,-2,4,0,#N/A
221,231,4.333333333,4.529411765,1,80,-0.9753,0.0247,1,-3,0,#N/A
221,232,4.333333333,4.549019608,8,62,-0.7714,0.2039,7,-18,0,#N/A
221,233,4.333333333,4.568627451,29,39,-0.1471,0.6243,21,-23,0,#N/A
221,234,4.333333333,4.588235294,31,42,-0.1507,-0.0036,2,3,0,#N/A
221,235,4.333333333,4.607843137,30,41,-0.1549,-0.0042,-1,-1,0,#N/A
221,236,4.333333333,4.62745098,41,45,-0.0465,0.1084,11,4,0,#N/A
221,237,4.333333333,4.647058824,41,46,-0.0575,-0.011,0,1,0,#N/A
221,238,4.333333333,4.666666667,43,52,-0.0947,-0.0372,2,6,0,#N/A
221,239,4.333333333,4.68627451,44,43,0.0115,0.1062,1,-9,0,#N/A
221,240,4.333333333,4.705882353,43,53,-0.1042,-0.1157,-1,10,0,#N/A
221,241,4.333333333,4.725490196,46,49,-0.0316,0.0726,3,-4,0,#N/A
221,242,4.333333333,4.745098039,33,43,-0.1316,-0.1,-13,-6,0,#N/A
221,243,4.333333333,4.764705882,33,46,-0.1646,-0.033,0,3,0,#N/A
221,244,4.333333333,4.784313725,31,44,-0.1733,-0.0087,-2,-2,0,#N/A
221,245,4.333333333,4.803921569,39,50,-0.1236,0.0497,8,6,0,#N/A
221,246,4.333333333,4.823529412,35,47,-0.1463,-0.0227,-4,-3,0,#N/A
221,247,4.333333333,4.843137255,46,47,-0.0108,0.1355,11,0,0,#N/A
221,248,4.333333333,4.862745098,50,64,-0.1228,-0.112,4,17,0,#N/A
221,249,4.333333333,4.882352941,32,45,-0.1688,-0.046,-18,-19,0,#N/A
221,250,4.333333333,4.901960784,41,46,-0.0575,0.1113,9,1,0,#N/A
221,251,4.333333333,4.921568627,32,49,-0.2099,-0.1524,-9,3,0,#N/A
221,252,4.333333333,4.941176471,33,52,-0.2235,-0.0136,1,3,0,#N/A
221,253,4.333333333,4.960784314,43,54,-0.1134,0.1101,10,2,0,#N/A
0,0,0,0,21,67,-0.5227,,,,0,#N/A
220,0,4.31372549,0,23,67,-0.4889,0.0338,2,0,0,#N/A
220,1,4.31372549,0.019607843,23,70,-0.5054,-0.0165,0,3,0,#N/A
220,2,4.31372549,0.039215686,24,68,-0.4783,0.0271,1,-2,0,#N/A
220,3,4.31372549,0.058823529,22,71,-0.5269,-0.0486,-2,3,0,#N/A
220,4,4.31372549,0.078431373,18,92,-0.6727,-0.1458,-4,21,0,#N/A
220,5,4.31372549,0.098039216,22,73,-0.5368,0.1359,4,-19,0,#N/A
220,6,4.31372549,0.117647059,27,66,-0.4194,0.1174,5,-7,0,#N/A
220,7,4.31372549,0.137254902,44,50,-0.0638,0.3556,17,-16,1,-0.0638
220,8,4.31372549,0.156862745,55,53,0.0185,0.0823,11,3,1,0.0185
220,9,4.31372549,0.176470588,52,48,0.04,0.0215,-3,-5,1,0.04
220,10,4.31372549,0.196078431,49,52,-0.0297,-0.0697,-3,4,1,-0.0297
220,11,4.31372549,0.215686275,28,63,-0.3846,-0.3549,-21,11,0,#N/A
220,12,4.31372549,0.235294118,33,59,-0.2826,0.102,5,-4,0,#N/A
220,13,4.31372549,0.254901961,47,59,-0.1132,0.1694,14,0,0,#N/A
220,14,4.31372549,0.274509804,38,58,-0.2083,-0.0951,-9,-1,0,#N/A
220,15,4.31372549,0.294117647,43,54,-0.1134,0.0949,5,-4,0,#N/A
220,16,4.31372549,0.31372549,45,61,-0.1509,-0.0375,2,7,0,#N/A
220,17,4.31372549,0.333333333,48,54,-0.0588,0.0921,3,-7,0,#N/A
220,18,4.31372549,0.352941176,53,59,-0.0536,0.0052,5,5,0,#N/A
220,19,4.31372549,0.37254902,63,44,0.1776,0.2312,10,-15,0,#N/A
220,20,4.31372549,0.392156863,55,46,0.0891,-0.0885,-8,2,0,#N/A
220,21,4.31372549,0.411764706,66,39,0.2571,0.168,11,-7,0,#N/A
220,22,4.31372549,0.431372549,61,44,0.1619,-0.0952,-5,5,0,#N/A
220,23,4.31372549,0.450980392,72,34,0.3585,0.1966,11,-10,0,#N/A
220,24,4.31372549,0.470588235,79,35,0.386,0.0275,7,1,0,#N/A
220,25,4.31372549,0.490196078,71,27,0.449,0.063,-8,-8,0,#N/A
220,26,4.31372549,0.509803922,86,29,0.4957,0.0467,15,2,0,#N/A
220,27,4.31372549,0.529411765,80,27,0.4953,-0.0004,-6,-2,0,#N/A
220,28,4.31372549,0.549019608,82,26,0.5185,0.0232,2,-1,0,#N/A
220,29,4.31372549,0.568627451,93,24,0.5897,0.0712,11,-2,0,#N/A
220,30,4.31372549,0.588235294,80,25,0.5238,-0.0659,-13,1,0,#N/A
220,31,4.31372549,0.607843137,90,13,0.7476,0.2238,10,-12,0,#N/A
220,32,4.31372549,0.62745098,85,21,0.6038,-0.1438,-5,8,0,#N/A
220,33,4.31372549,0.647058824,90,22,0.6071,0.0033,5,1,0,#N/A
220,34,4.31372549,0.666666667,90,21,0.6216,0.0145,0,-1,0,#N/A
220,35,4.31372549,0.68627451,89,22,0.6036,-0.018,-1,1,0,#N/A
220,36,4.31372549,0.705882353,88,18,0.6604,0.0568,-1,-4,0,#N/A
220,37,4.31372549,0.725490196,88,21,0.6147,-0.0457,0,3,0,#N/A
220,38,4.31372549,0.745098039,81,22,0.5728,-0.0419,-7,1,0,#N/A
220,39,4.31372549,0.764705882,80,22,0.5686,-0.0042,-1,0,0,#N/A
220,40,4.31372549,0.784313725,79,24,0.534,-0.0346,-1,2,0,#N/A
220,41,4.31372549,0.803921569,82,25,0.5327,-0.0013,3,1,0,#N/A
220,42,4.31372549,0.823529412,71,35,0.3396,-0.1931,-11,10,0,#N/A
220,43,4.31372549,0.843137255,73,32,0.3905,0.0509,2,-3,0,#N/A
220,44,4.31372549,0.862745098,68,33,0.3465,-0.044,-5,1,0,#N/A
220,45,4.31372549,0.882352941,70,30,0.4,0.0535,2,-3,0,#N/A
220,46,4.31372549,0.901960784,76,20,0.5833,0.1833,6,-10,0,#N/A
220,47,4.31372549,0.921568627,73,31,0.4038,-0.1795,-3,11,0,#N/A
220,48,4.31372549,0.941176471,62,33,0.3053,-0.0985,-11,2,0,#N/A
220,49,4.31372549,0.960784314,65,43,0.2037,-0.1016,3,10,0,#N/A
220,50,4.31372549,0.980392157,59,36,0.2421,0.0384,-6,-7,0,#N/A
220,51,4.31372549,1,61,36,0.2577,0.0156,2,0,0,#N/A
220,52,4.31372549,1.019607843,66,34,0.32,0.0623,5,-2,0,#N/A
220,53,4.31372549,1.039215686,39,37,0.0263,-0.2937,-27,3,0,#N/A
220,54,4.31372549,1.058823529,50,44,0.0638,0.0375,11,7,0,#N/A
220,55,4.31372549,1.078431373,58,41,0.1717,0.1079,8,-3,0,#N/A
220,56,4.31372549,1.098039216,49,44,0.0538,-0.1179,-9,3,0,#N/A
220,57,4.31372549,1.117647059,36,52,-0.1818,-0.2356,-13,8,0,#N/A
220,58,4.31372549,1.137254902,33,56,-0.2584,-0.0766,-3,4,0,#N/A
220,59,4.31372549,1.156862745,32,58,-0.2889,-0.0305,-1,2,0,#N/A
220,60,4.31372549,1.176470588,28,65,-0.3978,-0.1089,-4,7,0,#N/A
220,61,4.31372549,1.196078431,21,68,-0.5281,-0.1303,-7,3,0,#N/A
220,62,4.31372549,1.215686275,31,72,-0.3981,0.13,10,4,0,#N/A
220,63,4.31372549,1.235294118,20,66,-0.5349,-0.1368,-11,-6,0,#N/A
220,64,4.31372549,1.254901961,56,44,0.12,0.6549,36,-22,1,0.12
220,65,4.31372549,1.274509804,47,51,-0.0408,-0.1608,-9,7,1,-0.0408
220,66,4.31372549,1.294117647,52,48,0.04,0.0808,5,-3,1,0.04
220,67,4.31372549,1.31372549,27,67,-0.4255,-0.4655,-25,19,0,#N/A
220,68,4.31372549,1.333333333,30,74,-0.4231,0.0024,3,7,0,#N/A
220,69,4.31372549,1.352941176,38,67,-0.2762,0.1469,8,-7,0,#N/A
220,70,4.31372549,1.37254902,31,62,-0.3333,-0.0571,-7,-5,0,#N/A
220,71,4.31372549,1.392156863,40,54,-0.1489,0.1844,9,-8,0,#N/A
220,72,4.31372549,1.411764706,43,61,-0.1731,-0.0242,3,7,0,#N/A
220,73,4.31372549,1.431372549,47,49,-0.0208,0.1523,4,-12,0,#N/A
220,74,4.31372549,1.450980392,53,57,-0.0364,-0.0156,6,8,0,#N/A
220,75,4.31372549,1.470588235,49,49,0,0.0364,-4,-8,0,#N/A
220,76,4.31372549,1.490196078,54,51,0.0286,0.0286,5,2,0,#N/A
220,77,4.31372549,1.509803922,55,44,0.1111,0.0825,1,-7,0,#N/A
220,78,4.31372549,1.529411765,65,36,0.2871,0.176,10,-8,0,#N/A
220,79,4.31372549,1.549019608,62,35,0.2784,-0.0087,-3,-1,0,#N/A
220,80,4.31372549,1.568627451,70,31,0.3861,0.1077,8,-4,0,#N/A
220,81,4.31372549,1.588235294,75,30,0.4286,0.0425,5,-1,0,#N/A
220,82,4.31372549,1.607843137,79,12,0.7363,0.3077,4,-18,0,#N/A
220,83,4.31372549,1.62745098,76,23,0.5354,-0.2009,-3,11,0,#N/A
220,84,4.31372549,1.647058824,87,24,0.5676,0.0322,11,1,0,#N/A
220,85,4.31372549,1.666666667,84,25,0.5413,-0.0263,-3,1,0,#N/A
220,86,4.31372549,1.68627451,89,24,0.5752,0.0339,5,-1,0,#N/A
220,87,4.31372549,1.705882353,86,19,0.6381,0.0629,-3,-5,0,#N/A
220,88,4.31372549,1.725490196,86,19,0.6381,0,0,0,0,#N/A
220,89,4.31372549,1.745098039,86,14,0.72,0.0819,0,-5,0,#N/A
220,90,4.31372549,1.764705882,89,20,0.633,-0.087,3,6,0,#N/A
220,91,4.31372549,1.784313725,84,11,0.7684,0.1354,-5,-9,0,#N/A
220,92,4.31372549,1.803921569,83,22,0.581,-0.1874,-1,11,0,#N/A
220,93,4.31372549,1.823529412,76,23,0.5354,-0.0456,-7,1,0,#N/A
220,94,4.31372549,1.843137255,83,22,0.581,0.0456,7,-1,0,#N/A
220,95,4.31372549,1.862745098,79,18,0.6289,0.0479,-4,-4,0,#N/A
220,96,4.31372549,1.882352941,78,23,0.5446,-0.0843,-1,5,0,#N/A
220,97,4.31372549,1.901960784,80,28,0.4815,-0.0631,2,5,0,#N/A
220,98,4.31372549,1.921568627,68,31,0.3737,-0.1078,-12,3,0,#N/A
220,99,4.31372549,1.941176471,63,29,0.3696,-0.0041,-5,-2,0,#N/A
220,100,4.31372549,1.960784314,73,24,0.5052,0.1356,10,-5,0,#N/A
220,101,4.31372549,1.980392157,70,31,0.3861,-0.1191,-3,7,0,#N/A
220,102,4.31372549,2,75,33,0.3889,0.0028,5,2,0,#N/A
220,103,4.31372549,2.019607843,66,30,0.375,-0.0139,-9,-3,0,#N/A
220,104,4.31372549,2.039215686,63,21,0.5,0.125,-3,-9,0,#N/A
220,105,4.31372549,2.058823529,61,34,0.2842,-0.2158,-2,13,0,#N/A
220,106,4.31372549,2.078431373,60,35,0.2632,-0.021,-1,1,0,#N/A
